"";"Unnamed: 0";"ISBN";"count";"rating-mean";"rating-std";"group-weight";"normalized-weight"
"5137";"5137";"0316578991";"8.0";"8.0";"N/A";"0.0";"0.0"
"5138";"5138";"0316579661";"6.0";"8.0";"0.0";"0.0";"0.0"
"5139";"5139";"0316588741";"7.0";"7.0";"0.0";"0.0";"0.0"
"5140";"5140";"0316592102";"8.0";"7.0";"N/A";"0.0";"0.0"
"5141";"5141";"0316592382";"12.0";"8.0";"0.0";"0.0";"0.0"
"5142";"5142";"0316601950";"504.0";"7.4655172413793105";"1.7602195577473678";"0.0";"0.0"
"5143";"5143";"0316602051";"104.0";"7.470588235294118";"2.092342374753886";"0.0";"0.0"
"5144";"5144";"0316602906";"109.0";"7.891304347826087";"1.7916877315917057";"0.0";"0.0"
"5145";"5145";"0316603287";"94.0";"7.068181818181818";"2.490892501603683";"0.0";"0.0"
"5146";"5146";"0316603406";"8.0";"7.0";"N/A";"0.0";"0.0"
"5147";"5147";"0316603570";"78.0";"8.324324324324325";"1.4729798605784366";"0.0";"0.0"
"5148";"5148";"0316604917";"15.0";"8.2";"1.3038404810405295";"0.0";"0.0"
"5149";"5149";"0316614300";"9.0";"6.0";"1.4142135623730951";"0.0";"0.0"
"5150";"5150";"0316639842";"8.0";"8.0";"0.816496580927726";"0.0";"0.0"
"5151";"5151";"0316655880";"10.0";"6.5";"2.886751345948129";"0.0";"0.0"
"5152";"5152";"0316666009";"113.0";"7.642857142857143";"1.4823638545925886";"0.0";"0.0"
"5153";"5153";"0316666335";"6.0";"7.5";"1.914854215512676";"0.0";"0.0"
"5154";"5154";"0316666343";"1129.0";"8.196610169491525";"1.5664095071879511";"0.0";"0.0"
"5155";"5155";"0316666346";"8.0";"8.666666666666666";"1.5275252316519468";"0.0";"0.0"
"5156";"5156";"0316678104";"90.0";"8.058823529411764";"1.873922744608999";"0.0";"0.0"
"5157";"5157";"0316690619";"77.0";"6.694444444444445";"2.493642710625154";"0.0";"0.0"
"5158";"5158";"0316693006";"113.0";"8.5";"1.5264955549379378";"0.0";"0.0"
"5159";"5159";"0316693200";"114.0";"7.84313725490196";"1.6896455133501564";"0.0";"0.0"
"5160";"5160";"0316693235";"107.0";"7.5625";"1.7247417321306957";"0.0";"0.0"
"5161";"5161";"0316693251";"93.0";"8.23076923076923";"1.7390490211537193";"0.0";"0.0"
"5162";"5162";"0316693286";"82.0";"8.10344827586207";"1.3186797397994845";"0.0";"0.0"
"5163";"5163";"0316693294";"73.0";"8.028571428571428";"1.5240370978523627";"0.0";"0.0"
"5164";"5164";"0316693324";"68.0";"7.454545454545454";"1.738287957055741";"0.0";"0.0"
"5165";"5165";"0316693359";"6.0";"10.0";"N/A";"0.0";"0.0"
"5166";"5166";"0316693642";"16.0";"7.75";"1.5811388300841898";"0.0";"0.0"
"5167";"5167";"0316693707";"16.0";"7.0";"1.1952286093343936";"0.0";"0.0"
"5168";"5168";"0316693715";"27.0";"7.6";"1.776388345929897";"0.0";"0.0"
"5169";"5169";"0316693863";"24.0";"7.571428571428571";"1.511857892036909";"0.0";"0.0"
"5170";"5170";"0316702757";"6.0";"9.25";"0.957427107756338";"0.0";"0.0"
"5171";"5171";"0316710571";"32.0";"8.736842105263158";"1.4848159355870003";"0.0";"0.0"
"5172";"5172";"0316713732";"13.0";"7.25";"2.6299556396765835";"0.0";"0.0"
"5173";"5173";"0316713902";"6.0";"7.5";"2.1213203435596424";"0.0";"0.0"
"5174";"5174";"0316724440";"8.0";"9.0";"1.4142135623730951";"0.0";"0.0"
"5175";"5175";"0316734357";"13.0";"7.333333333333333";"1.5275252316519463";"0.0";"0.0"
"5176";"5176";"0316734500";"12.0";"8.0";"2.8284271247461903";"0.0";"0.0"
"5177";"5177";"0316734837";"58.0";"7.875";"1.4237885773679595";"0.0";"0.0"
"5178";"5178";"0316734896";"6.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"5179";"5179";"0316735027";"43.0";"8.1";"1.58612404107756";"0.0";"0.0"
"5180";"5180";"0316735698";"19.0";"7.222222222222222";"1.301708279317776";"0.0";"0.0"
"5181";"5181";"0316735736";"31.0";"8.0";"1.5118578920369088";"0.0";"0.0"
"5182";"5182";"0316739367";"8.0";"8.5";"0.7071067811865476";"0.0";"0.0"
"5183";"5183";"0316748641";"14.0";"7.0";"1.2649110640673518";"0.0";"0.0"
"5184";"5184";"0316754323";"6.0";"6.5";"2.1213203435596424";"0.0";"0.0"
"5185";"5185";"0316758582";"9.0";"9.5";"0.7071067811865476";"0.0";"0.0"
"5186";"5186";"0316769029";"10.0";"9.0";"1.0";"0.0";"0.0"
"5187";"5187";"0316769177";"14.0";"8.142857142857142";"1.0690449676496976";"0.0";"0.0"
"5188";"5188";"0316769487";"349.0";"7.623762376237623";"2.3493472583398463";"0.0";"0.0"
"5189";"5189";"0316769495";"55.0";"7.684210526315789";"2.3106668488879367";"0.0";"0.0"
"5190";"5190";"0316769509";"51.0";"7.896551724137931";"1.7797437132152103";"0.0";"0.0"
"5191";"5191";"0316769517";"9.0";"9.0";"1.4142135623730951";"0.0";"0.0"
"5192";"5192";"0316769533";"6.0";"7.5";"2.0816659994661326";"0.0";"0.0"
"5193";"5193";"0316776963";"316.0";"7.900709219858156";"1.770007927903985";"0.0";"0.0"
"5194";"5194";"0316777129";"6.0";"7.0";"1.4142135623730951";"0.0";"0.0"
"5195";"5195";"0316777218";"6.0";"9.0";"1.0";"0.0";"0.0"
"5196";"5196";"0316777722";"101.0";"7.836734693877551";"1.9186251455090424";"0.0";"0.0"
"5197";"5197";"0316777730";"114.0";"8.193548387096774";"1.4580326929413758";"0.0";"0.0"
"5198";"5198";"0316778508";"10.0";"7.666666666666667";"1.505545305418162";"0.0";"0.0"
"5199";"5199";"0316779032";"10.0";"9.333333333333334";"1.1547005383792517";"0.0";"0.0"
"5200";"5200";"0316779059";"12.0";"9.090909090909092";"1.2210278829367864";"0.0";"0.0"
"5201";"5201";"0316779075";"6.0";"9.5";"0.7071067811865476";"0.0";"0.0"
"5202";"5202";"0316779237";"57.0";"8.133333333333333";"2.145296914316224";"0.0";"0.0"
"5203";"5203";"0316779423";"79.0";"7.513513513513513";"1.7735968103392736";"0.0";"0.0"
"5204";"5204";"0316779490";"53.0";"7.962962962962963";"1.764641638962459";"0.0";"0.0"
"5205";"5205";"0316779989";"23.0";"7.0";"1.5811388300841898";"0.0";"0.0"
"5206";"5206";"0316780375";"164.0";"7.263157894736842";"1.470256486242569";"0.0";"0.0"
"5207";"5207";"0316780812";"55.0";"8.037037037037036";"1.285465539180904";"0.0";"0.0"
"5208";"5208";"0316781010";"114.0";"7.815789473684211";"1.813690625275029";"0.0";"0.0"
"5209";"5209";"0316781142";"102.0";"6.907407407407407";"2.076540287771116";"0.0";"0.0"
"5210";"5210";"0316781266";"184.0";"6.9";"1.7949203688283173";"0.0";"0.0"
"5211";"5211";"0316781460";"15.0";"7.4";"1.949358868961793";"0.0";"0.0"
"5212";"5212";"0316782262";"54.0";"6.857142857142857";"1.740279123753264";"0.0";"0.0"
"5213";"5213";"0316782475";"6.0";"6.75";"1.2583057392117916";"0.0";"0.0"
"5214";"5214";"0316782505";"112.0";"7.651162790697675";"1.2513558538114635";"0.0";"0.0"
"5215";"5215";"0316782653";"9.0";"7.0";"1.8257418583505536";"0.0";"0.0"
"5216";"5216";"0316785261";"48.0";"7.466666666666667";"1.7674302033770737";"0.0";"0.0"
"5217";"5217";"0316785644";"24.0";"7.111111111111111";"1.9002923751652296";"0.0";"0.0"
"5218";"5218";"0316786098";"8.0";"8.0";"N/A";"0.0";"0.0"
"5219";"5219";"0316788228";"107.0";"7.953488372093023";"1.6028767051786703";"0.0";"0.0"
"5220";"5220";"0316789089";"121.0";"7.777777777777778";"1.632993161855452";"0.0";"0.0"
"5221";"5221";"0316789844";"58.0";"8.05";"1.4680814547887784";"0.0";"0.0"
"5222";"5222";"0316789976";"49.0";"7.136363636363637";"1.5211353699959822";"0.0";"0.0"
"5223";"5223";"0316789992";"9.0";"8.666666666666666";"1.1547005383792517";"0.0";"0.0"
"5224";"5224";"0316800775";"9.0";"9.0";"0.0";"0.0";"0.0"
"5225";"5225";"0316800945";"13.0";"7.5";"2.16794833886788";"0.0";"0.0"
"5226";"5226";"0316806501";"8.0";"7.75";"2.0615528128088303";"0.0";"0.0"
"5227";"5227";"0316809063";"13.0";"7.833333333333333";"2.3166067138525404";"0.0";"0.0"
"5228";"5228";"0316812404";"17.0";"8.0";"1.4142135623730951";"0.0";"0.0"
"5229";"5229";"0316812471";"30.0";"7.909090909090909";"1.7002673586554236";"0.0";"0.0"
"5230";"5230";"0316815586";"6.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"5231";"5231";"0316815837";"11.0";"7.0";"1.0";"0.0";"0.0"
"5232";"5232";"0316816884";"8.0";"6.0";"N/A";"0.0";"0.0"
"5233";"5233";"0316825336";"11.0";"N/A";"N/A";"0.0";"0.0"
"5234";"5234";"0316825646";"9.0";"7.0";"1.4142135623730951";"0.0";"0.0"
"5235";"5235";"0316845221";"9.0";"6.833333333333333";"2.0412414523193148";"0.0";"0.0"
"5236";"5236";"0316848670";"10.0";"5.0";"4.0";"0.0";"0.0"
"5237";"5237";"0316852570";"16.0";"7.0";"N/A";"0.0";"0.0"
"5238";"5238";"0316876712";"6.0";"5.5";"2.1213203435596424";"0.0";"0.0"
"5239";"5239";"0316881791";"9.0";"8.333333333333334";"1.5275252316519468";"0.0";"0.0"
"5240";"5240";"0316890197";"9.0";"5.5";"0.7071067811865476";"0.0";"0.0"
"5241";"5241";"0316890642";"12.0";"5.0";"N/A";"0.0";"0.0"
"5242";"5242";"0316890804";"11.0";"6.0";"1.4142135623730951";"0.0";"0.0"
"5243";"5243";"0316898163";"29.0";"6.571428571428571";"1.397276262011544";"0.0";"0.0"
"5244";"5244";"0316899984";"175.0";"6.836065573770492";"1.6550964510550683";"0.0";"0.0"
"5245";"5245";"0316899992";"18.0";"7.181818181818182";"1.4709304414677";"0.0";"0.0"
"5246";"5246";"0316909688";"8.0";"10.0";"N/A";"0.0";"0.0"
"5247";"5247";"0316910333";"29.0";"7.4";"1.7647338933351155";"0.0";"0.0"
"5248";"5248";"0316911488";"18.0";"8.222222222222221";"1.2018504251546631";"0.0";"0.0"
"5249";"5249";"0316912123";"12.0";"9.5";"1.0";"0.0";"0.0"
"5250";"5250";"0316920045";"14.0";"9.0";"1.4142135623730951";"0.0";"0.0"
"5251";"5251";"0316920797";"6.0";"6.333333333333333";"2.309401076758503";"0.0";"0.0"
"5252";"5252";"0316921173";"11.0";"6.0";"2.5298221281347035";"0.0";"0.0"
"5253";"5253";"0316925195";"7.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"5254";"5254";"0316925284";"7.0";"7.5";"1.2909944487358056";"0.0";"0.0"
"5255";"5255";"0316926051";"13.0";"8.0";"1.7320508075688772";"0.0";"0.0"
"5256";"5256";"0316926086";"20.0";"7.625";"2.774243783705493";"0.0";"0.0"
"5257";"5257";"0316926108";"12.0";"7.833333333333333";"1.169045194450012";"0.0";"0.0"
"5258";"5258";"0316926345";"33.0";"7.714285714285714";"1.4960264830861911";"0.0";"0.0"
"5259";"5259";"0316929190";"31.0";"6.928571428571429";"1.94003511920178";"0.0";"0.0"
"5260";"5260";"0316952664";"12.0";"6.0";"1.4142135623730951";"0.0";"0.0"
"5261";"5261";"0316955019";"8.0";"8.5";"0.7071067811865476";"0.0";"0.0"
"5262";"5262";"0316955108";"6.0";"9.0";"N/A";"0.0";"0.0"
"5263";"5263";"0316955124";"12.0";"9.25";"0.957427107756338";"0.0";"0.0"
"5264";"5264";"0316955167";"6.0";"7.0";"2.8284271247461903";"0.0";"0.0"
"5265";"5265";"0316955191";"16.0";"6.0";"1.7320508075688772";"0.0";"0.0"
"5266";"5266";"0316955256";"10.0";"9.0";"N/A";"0.0";"0.0"
"5267";"5267";"0316955280";"10.0";"5.0";"N/A";"0.0";"0.0"
"5268";"5268";"0316966207";"8.0";"9.0";"0.0";"0.0";"0.0"
"5269";"5269";"0316969443";"136.0";"7.507936507936508";"2.108913616311732";"0.0";"0.0"
"5270";"5270";"0316969680";"132.0";"7.384615384615385";"2.013177740634099";"0.0";"0.0"
"5271";"5271";"0316989797";"10.0";"5.5";"1.7320508075688772";"0.0";"0.0"
"5272";"5272";"0330020706";"6.0";"8.5";"2.1213203435596424";"0.0";"0.0"
"5273";"5273";"0330106961";"6.0";"8.0";"1.4142135623730951";"0.0";"0.0"
"5274";"5274";"0330201077";"6.0";"8.75";"1.5";"0.0";"0.0"
"5275";"5275";"0330201700";"6.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"5276";"5276";"0330201972";"7.0";"7.0";"N/A";"0.0";"0.0"
"5277";"5277";"0330232045";"6.0";"8.666666666666666";"1.1547005383792517";"0.0";"0.0"
"5278";"5278";"0330232932";"9.0";"6.0";"2.160246899469287";"0.0";"0.0"
"5279";"5279";"0330232940";"7.0";"7.0";"N/A";"0.0";"0.0"
"5280";"5280";"0330235648";"10.0";"9.25";"0.957427107756338";"0.0";"0.0"
"5281";"5281";"0330236474";"15.0";"8.75";"1.2583057392117916";"0.0";"0.0"
"5282";"5282";"0330237829";"8.0";"6.333333333333333";"1.5275252316519463";"0.0";"0.0"
"5283";"5283";"0330237837";"7.0";"6.0";"2.8284271247461903";"0.0";"0.0"
"5284";"5284";"0330241184";"8.0";"9.2";"0.8366600265340756";"0.0";"0.0"
"5285";"5285";"0330241443";"12.0";"8.5";"0.8366600265340756";"0.0";"0.0"
"5286";"5286";"0330241567";"7.0";"8.0";"N/A";"0.0";"0.0"
"5287";"5287";"0330244078";"18.0";"8.0";"2.0";"0.0";"0.0"
"5288";"5288";"0330246631";"23.0";"7.625";"1.9226098333849675";"0.0";"0.0"
"5289";"5289";"0330246674";"14.0";"8.25";"0.5";"0.0";"0.0"
"5290";"5290";"0330247093";"7.0";"9.0";"0.0";"0.0";"0.0"
"5291";"5291";"0330247654";"8.0";"7.25";"0.957427107756338";"0.0";"0.0"
"5292";"5292";"0330250493";"7.0";"9.5";"0.5773502691896257";"0.0";"0.0"
"5293";"5293";"0330250809";"7.0";"7.666666666666667";"1.5275252316519463";"0.0";"0.0"
"5294";"5294";"0330252216";"8.0";"8.0";"N/A";"0.0";"0.0"
"5295";"5295";"0330253565";"14.0";"6.666666666666667";"1.5275252316519463";"0.0";"0.0"
"5296";"5296";"0330253603";"22.0";"7.6";"1.6465452046971292";"0.0";"0.0"
"5297";"5297";"0330253948";"9.0";"5.0";"N/A";"0.0";"0.0"
"5298";"5298";"0330255320";"13.0";"7.6";"1.816590212458495";"0.0";"0.0"
"5299";"5299";"0330256777";"7.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"5300";"5300";"0330257986";"6.0";"8.0";"N/A";"0.0";"0.0"
"5301";"5301";"0330258648";"32.0";"8.846153846153847";"1.3445044840729643";"0.0";"0.0"
"5302";"5302";"033026012X";"12.0";"7.5";"1.2909944487358056";"0.0";"0.0"
"5303";"5303";"0330262130";"81.0";"8.84375";"1.4167061980569235";"0.0";"0.0"
"5304";"5304";"0330262726";"9.0";"8.333333333333334";"0.5773502691896257";"0.0";"0.0"
"5305";"5305";"0330264125";"9.0";"5.0";"N/A";"0.0";"0.0"
"5306";"5306";"033026463X";"12.0";"8.4";"1.1401754250991378";"0.0";"0.0"
"5307";"5307";"0330266357";"16.0";"7.166666666666667";"1.3291601358251257";"0.0";"0.0"
"5308";"5308";"0330266454";"6.0";"8.75";"1.8929694486000912";"0.0";"0.0"
"5309";"5309";"0330266624";"7.0";"7.5";"0.7071067811865476";"0.0";"0.0"
"5310";"5310";"0330266667";"6.0";"N/A";"N/A";"0.0";"0.0"
"5311";"5311";"033026673X";"7.0";"7.0";"1.4142135623730951";"0.0";"0.0"
"5312";"5312";"0330267140";"8.0";"7.4";"0.8944271909999159";"0.0";"0.0"
"5313";"5313";"0330267388";"55.0";"8.703703703703704";"1.4362026537637584";"0.0";"0.0"
"5314";"5314";"0330269828";"14.0";"7.2";"0.8366600265340756";"0.0";"0.0"
"5315";"5315";"0330281216";"7.0";"9.0";"1.1547005383792517";"0.0";"0.0"
"5316";"5316";"0330281240";"6.0";"7.666666666666667";"0.5773502691896258";"0.0";"0.0"
"5317";"5317";"0330282565";"15.0";"7.333333333333333";"2.0816659994661326";"0.0";"0.0"
"5318";"5318";"0330284142";"16.0";"9.22222222222222";"1.092906420717";"0.0";"0.0"
"5319";"5319";"0330284789";"9.0";"9.333333333333334";"1.1547005383792517";"0.0";"0.0"
"5320";"5320";"0330287001";"13.0";"7.833333333333333";"1.7224014243685084";"0.0";"0.0"
"5321";"5321";"0330287656";"8.0";"7.666666666666667";"0.5773502691896258";"0.0";"0.0"
"5322";"5322";"0330288393";"9.0";"9.0";"1.4142135623730951";"0.0";"0.0"
"5323";"5323";"0330290819";"6.0";"7.75";"0.5";"0.0";"0.0"
"5324";"5324";"0330293877";"7.0";"8.0";"N/A";"0.0";"0.0"
"5325";"5325";"0330294008";"13.0";"7.333333333333333";"2.516611478423583";"0.0";"0.0"
"5326";"5326";"0330294377";"6.0";"8.0";"2.6457513110645907";"0.0";"0.0"
"5327";"5327";"0330294911";"31.0";"7.9375";"1.2893796958227628";"0.0";"0.0"
"5328";"5328";"0330296108";"7.0";"9.333333333333334";"1.1547005383792517";"0.0";"0.0"
"5329";"5329";"0330297538";"16.0";"7.428571428571429";"1.3972762620115438";"0.0";"0.0"
"5330";"5330";"0330299301";"6.0";"7.0";"2.160246899469287";"0.0";"0.0"
"5331";"5331";"0330300822";"18.0";"8.5";"1.4142135623730951";"0.0";"0.0"
"5332";"5332";"0330301624";"16.0";"8.0";"0.0";"0.0";"0.0"
"5333";"5333";"0330303112";"9.0";"6.5";"0.7071067811865476";"0.0";"0.0"
"5334";"5334";"0330305026";"7.0";"9.0";"1.4142135623730951";"0.0";"0.0"
"5335";"5335";"0330305735";"8.0";"7.0";"2.943920288775949";"0.0";"0.0"
"5336";"5336";"033030660X";"7.0";"6.333333333333333";"3.055050463303893";"0.0";"0.0"
"5337";"5337";"0330306839";"17.0";"7.4";"0.6992058987801011";"0.0";"0.0"
"5338";"5338";"0330309552";"13.0";"7.75";"1.3887301496588271";"0.0";"0.0"
"5339";"5339";"0330311859";"7.0";"N/A";"N/A";"0.0";"0.0"
"5340";"5340";"0330312367";"25.0";"8.444444444444445";"1.0137937550497031";"0.0";"0.0"
"5341";"5341";"0330314971";"15.0";"6.75";"2.753785273643051";"0.0";"0.0"
"5342";"5342";"0330315226";"6.0";"9.333333333333334";"0.5773502691896257";"0.0";"0.0"
"5343";"5343";"033031582";"21.0";"6.888888888888889";"1.4529663145135576";"0.0";"0.0"
"5344";"5344";"0330315838";"6.0";"6.666666666666667";"1.5275252316519463";"0.0";"0.0"
"5345";"5345";"0330315854";"7.0";"8.5";"0.7071067811865476";"0.0";"0.0"
"5346";"5346";"0330315862";"12.0";"7.8";"0.8366600265340756";"0.0";"0.0"
"5347";"5347";"0330315870";"12.0";"8.166666666666666";"1.1690451944500122";"0.0";"0.0"
"5348";"5348";"0330316117";"7.0";"8.6";"2.1908902300206643";"0.0";"0.0"
"5349";"5349";"0330317490";"6.0";"9.5";"0.7071067811865476";"0.0";"0.0"
"5350";"5350";"0330319418";"8.0";"7.666666666666667";"1.1547005383792517";"0.0";"0.0"
"5351";"5351";"0330319922";"16.0";"6.285714285714286";"2.563479777846623";"0.0";"0.0"
"5352";"5352";"0330320025";"8.0";"9.0";"1.0";"0.0";"0.0"
"5353";"5353";"0330320912";"8.0";"8.0";"0.816496580927726";"0.0";"0.0"
"5354";"5354";"0330323113";"10.0";"8.4";"1.3416407864998738";"0.0";"0.0"
"5355";"5355";"0330323121";"9.0";"7.5";"1.51657508881031";"0.0";"0.0"
"5356";"5356";"0330326430";"9.0";"7.0";"N/A";"0.0";"0.0"
"5357";"5357";"0330326856";"11.0";"7.25";"0.957427107756338";"0.0";"0.0"
"5358";"5358";"0330327917";"16.0";"7.6";"1.140175425099138";"0.0";"0.0"
"5359";"5359";"0330328352";"7.0";"7.0";"N/A";"0.0";"0.0"
"5360";"5360";"0330328387";"13.0";"7.714285714285714";"1.4960264830861911";"0.0";"0.0"
"5361";"5361";"0330328743";"14.0";"7.0";"2.672612419124244";"0.0";"0.0"
"5362";"5362";"0330329286";"12.0";"6.5";"2.1213203435596424";"0.0";"0.0"
"5363";"5363";"0330330276";"22.0";"8.0";"1.4142135623730951";"0.0";"0.0"
"5364";"5364";"0330330373";"42.0";"6.818181818181818";"2.35873617932069";"0.0";"0.0"
"5365";"5365";"0330331698";"15.0";"7.0";"2.0";"0.0";"0.0"
"5366";"5366";"0330331973";"26.0";"7.7";"2.213594362117865";"0.0";"0.0"
"5367";"5367";"0330332651";"9.0";"7.5";"2.1213203435596424";"0.0";"0.0"
"5368";"5368";"0330332775";"120.0";"7.358208955223881";"1.912490780625934";"0.0";"0.0"
"5369";"5369";"0330333402";"6.0";"8.0";"N/A";"0.0";"0.0"
"5370";"5370";"0330334026";"26.0";"5.357142857142857";"2.097879620259204";"0.0";"0.0"
"5371";"5371";"0330334697";"8.0";"N/A";"N/A";"0.0";"0.0"
"5372";"5372";"0330334808";"11.0";"7.333333333333333";"0.5773502691896258";"0.0";"0.0"
"5373";"5373";"0330334816";"6.0";"7.0";"N/A";"0.0";"0.0"
"5374";"5374";"0330335278";"25.0";"6.333333333333333";"1.6583123951777";"0.0";"0.0"
"5375";"5375";"0330336630";"23.0";"7.0";"1.8257418583505536";"0.0";"0.0"
"5376";"5376";"0330340395";"8.0";"7.6";"1.6733200530681511";"0.0";"0.0"
"5377";"5377";"0330341421";"8.0";"6.5";"3.1091263510296048";"0.0";"0.0"
"5378";"5378";"0330341634";"15.0";"7.7";"1.3374935098492586";"0.0";"0.0"
"5379";"5379";"0330342681";"8.0";"9.666666666666666";"0.5773502691896257";"0.0";"0.0"
"5380";"5380";"0330343742";"7.0";"8.25";"0.957427107756338";"0.0";"0.0"
"5381";"5381";"0330344153";"7.0";"7.0";"2.160246899469287";"0.0";"0.0"
"5382";"5382";"0330344838";"8.0";"7.0";"2.8284271247461903";"0.0";"0.0"
"5383";"5383";"0330345605";"24.0";"7.285714285714286";"1.1126972805283737";"0.0";"0.0"
"5384";"5384";"0330346261";"14.0";"8.375";"0.9161253813129044";"0.0";"0.0"
"5385";"5385";"0330346806";"8.0";"6.666666666666667";"2.516611478423583";"0.0";"0.0"
"5386";"5386";"033034742X";"9.0";"8.0";"N/A";"0.0";"0.0"
"5387";"5387";"0330347772";"23.0";"7.6";"1.6465452046971292";"0.0";"0.0"
"5388";"5388";"033034837X";"7.0";"9.0";"0.0";"0.0";"0.0"
"5389";"5389";"0330348760";"12.0";"8.666666666666666";"1.5275252316519468";"0.0";"0.0"
"5390";"5390";"0330349112";"6.0";"N/A";"N/A";"0.0";"0.0"
"5391";"5391";"0330349678";"28.0";"7.538461538461538";"1.3913653136029502";"0.0";"0.0"
"5392";"5392";"0330349937";"7.0";"9.0";"N/A";"0.0";"0.0"
"5393";"5393";"033035034X";"16.0";"7.857142857142857";"1.0690449676496974";"0.0";"0.0"
"5394";"5394";"0330351834";"7.0";"7.5";"2.1213203435596424";"0.0";"0.0"
"5395";"5395";"0330351923";"15.0";"8.375";"1.1877349391654208";"0.0";"0.0"
"5396";"5396";"0330351958";"6.0";"7.666666666666667";"1.5275252316519463";"0.0";"0.0"
"5397";"5397";"0330352253";"19.0";"7.545454545454546";"1.2135597524338355";"0.0";"0.0"
"5398";"5398";"0330352695";"24.0";"7.666666666666667";"0.8876253645985945";"0.0";"0.0"
"5399";"5399";"0330352962";"8.0";"7.75";"0.957427107756338";"0.0";"0.0"
"5400";"5400";"0330353314";"6.0";"7.0";"1.4142135623730951";"0.0";"0.0"
"5401";"5401";"0330353349";"11.0";"7.5";"1.0488088481701516";"0.0";"0.0"
"5402";"5402";"0330353713";"6.0";"7.0";"1.0";"0.0";"0.0"
"5403";"5403";"0330354566";"8.0";"9.0";"1.4142135623730951";"0.0";"0.0"
"5404";"5404";"033035566X";"13.0";"8.0";"1.095445115010332";"0.0";"0.0"
"5405";"5405";"0330356682";"7.0";"8.75";"0.957427107756338";"0.0";"0.0"
"5406";"5406";"0330358561";"12.0";"7.75";"0.957427107756338";"0.0";"0.0"
"5407";"5407";"0330359916";"9.0";"10.0";"N/A";"0.0";"0.0"
"5408";"5408";"0330361120";"9.0";"5.666666666666667";"2.0816659994661326";"0.0";"0.0"
"5409";"5409";"0330361163";"6.0";"6.0";"1.4142135623730951";"0.0";"0.0"
"5410";"5410";"033036197X";"7.0";"7.4";"1.1401754250991378";"0.0";"0.0"
"5411";"5411";"0330363670";"10.0";"8.666666666666666";"1.1547005383792517";"0.0";"0.0"
"5412";"5412";"0330367358";"80.0";"7.725";"1.5188980486034216";"0.0";"0.0"
"5413";"5413";"0330368605";"7.0";"6.0";"1.4142135623730951";"0.0";"0.0"
"5414";"5414";"0330369032";"8.0";"N/A";"N/A";"0.0";"0.0"
"5415";"5415";"0330371630";"10.0";"8.25";"1.5";"0.0";"0.0"
"5416";"5416";"0330371959";"6.0";"9.0";"0.816496580927726";"0.0";"0.0"
"5417";"5417";"0330371967";"7.0";"N/A";"N/A";"0.0";"0.0"
"5418";"5418";"033037267X";"6.0";"8.0";"0.0";"0.0";"0.0"
"5419";"5419";"0330373234";"9.0";"7.4";"1.816590212458495";"0.0";"0.0"
"5420";"5420";"0330373250";"15.0";"8.714285714285714";"0.7559289460184545";"0.0";"0.0"
"5421";"5421";"0330373269";"13.0";"7.0";"0.7071067811865476";"0.0";"0.0"
"5422";"5422";"0330375253";"82.0";"8.10344827586207";"1.496300857500802";"0.0";"0.0"
"5423";"5423";"0330375466";"7.0";"7.2";"2.16794833886788";"0.0";"0.0"
"5424";"5424";"0330375822";"6.0";"7.333333333333333";"2.516611478423583";"0.0";"0.0"
"5425";"5425";"0330376136";"15.0";"5.25";"3.774917217635375";"0.0";"0.0"
"5426";"5426";"033037625X";"7.0";"6.5";"0.7071067811865476";"0.0";"0.0"
"5427";"5427";"0330376284";"6.0";"9.0";"0.0";"0.0";"0.0"
"5428";"5428";"0330376292";"6.0";"6.5";"2.1213203435596424";"0.0";"0.0"
"5429";"5429";"0330376519";"9.0";"7.0";"1.8257418583505536";"0.0";"0.0"
"5430";"5430";"0330376705";"7.0";"6.75";"1.2583057392117916";"0.0";"0.0"
"5431";"5431";"0330391933";"7.0";"6.2";"2.7748873851023217";"0.0";"0.0"
"5432";"5432";"0330392018";"8.0";"7.666666666666667";"0.5773502691896258";"0.0";"0.0"
"5433";"5433";"0330392611";"12.0";"7.666666666666667";"1.2110601416389966";"0.0";"0.0"
"5434";"5434";"0330400967";"11.0";"8.0";"0.7071067811865476";"0.0";"0.0"
"5435";"5435";"0330411500";"6.0";"7.333333333333333";"2.516611478423583";"0.0";"0.0"
"5436";"5436";"0330412140";"8.0";"5.0";"N/A";"0.0";"0.0"
"5437";"5437";"0330412302";"6.0";"9.0";"N/A";"0.0";"0.0"
"5438";"5438";"0330413163";"10.0";"7.375";"2.774243783705493";"0.0";"0.0"
"5439";"5439";"0330415441";"7.0";"8.0";"1.0";"0.0";"0.0"
"5440";"5440";"0330415557";"6.0";"5.333333333333333";"4.041451884327381";"0.0";"0.0"
"5441";"5441";"033041836X";"9.0";"7.666666666666667";"2.516611478423583";"0.0";"0.0"
"5442";"5442";"0330427660";"7.0";"8.0";"N/A";"0.0";"0.0"
"5443";"5443";"0330480774";"17.0";"6.375";"1.3024701806293193";"0.0";"0.0"
"5444";"5444";"033048205X";"8.0";"8.333333333333334";"1.5275252316519468";"0.0";"0.0"
