"ISBN";"count";"rating-mean";"rating-std";"group-weight";"normalized-weight";"weighted-count";"rank";"rank-gain"
"0380711524";"6.0";"9.0";"N/A";"2.6666666666666665";"0.4444444444444444";"2.6666666666666665";"76.34826325411335";"-15.914307656240524"
"0380712520";"9.0";"7.0";"1.7320508075688772";"1.8888888888888888";"0.2098765432098765";"1.8888888888888886";"23.148994515539304";"-65.7870607462984"
"0380714752";"20.0";"8.333333333333334";"0.5773502691896257";"1.85";"0.0925";"1.85";"20.383912248628885";"-75.44057738977655"
"0380715929";"7.0";"N/A";"N/A";"1.7142857142857142";"0.2448979591836734";"1.714285714285714";"14.922303473491773";"-75.66929147884875"
"0380716542";"7.0";"N/A";"N/A";"2.2857142857142856";"0.3265306122448979";"2.285714285714285";"50.297074954296164";"N/A"
"0380717581";"14.0";"7.333333333333333";"2.516611478423583";"2.571428571428572";"0.1836734693877551";"2.5714285714285716";"70.70383912248629";"-16.213924162351447"
"0380718332";"24.0";"8.0";"1.632993161855452";"1.6666666666666667";"0.0694444444444444";"1.6666666666666656";"10.946069469835466";"-88.2242311514743"
"0380718340";"33.0";"8.428571428571429";"1.2224996910042534";"2.1818181818181817";"0.0661157024793388";"2.1818181818181803";"43.0073126142596";"-56.28261908025667"
"0380718367";"9.0";"9.0";"N/A";"1.7777777777777777";"0.1975308641975308";"1.7777777777777772";"17.02468007312614";"N/A"
"038071843X";"9.0";"N/A";"N/A";"2.4444444444444446";"0.271604938271605";"2.4444444444444446";"61.81444241316271";"-26.10281919298093"
"0380718839";"6.0";"8.0";"N/A";"2.5";"0.4166666666666667";"2.5";"67.09323583180988";"-24.636783849431197"
"038071907X";"7.0";"10.0";"N/A";"2.142857142857143";"0.3061224489795918";"2.1428571428571423";"40.03656307129799";"-44.947807707847616"
"0380719185";"9.0";"9.5";"0.7071067811865476";"2.6666666666666665";"0.2962962962962963";"2.6666666666666665";"76.34826325411335";"-14.868500532403075"
"0380720132";"14.0";"8.333333333333334";"2.8867513459481287";"2.4285714285714284";"0.173469387755102";"2.428571428571428";"59.71206581352833";"-27.2056974713094"
"0380720477";"8.0";"N/A";"N/A";"3.0";"0.375";"3.0";"89.57952468007312";"6.0230086456502505"
"0380720876";"6.0";"8.0";"N/A";"2.5";"0.4166666666666667";"2.5";"67.09323583180988";"-8.87249565431678"
"038072118X";"12.0";"7.0";"2.0";"2.583333333333333";"0.2152777777777778";"2.5833333333333335";"71.16087751371116";"-24.5594173189983"
"0380722291";"7.0";"7.0";"2.8284271247461903";"2.571428571428572";"0.3673469387755102";"2.5714285714285716";"70.70383912248629";"0.38778154520846897"
"0380722704";"8.0";"7.0";"1.4142135623730951";"2.375";"0.296875";"2.375";"56.924131627056674";"-35.701191569794325"
"0380723085";"6.0";"10.0";"N/A";"1.1666666666666667";"0.1944444444444444";"1.1666666666666663";"1.2797074954296161";"-87.65634776640808"
"038072362X";"6.0";"N/A";"N/A";"1.3333333333333333";"0.2222222222222222";"1.3333333333333333";"3.7477148080438756";"-85.51636113839227"
"0380723816";"6.0";"N/A";"N/A";"2.833333333333333";"0.4722222222222222";"2.833333333333333";"82.9981718464351";"-6.265904100001052"
"0380724324";"7.0";"7.0";"2.8284271247461903";"3.2857142857142856";"0.4693877551020408";"3.2857142857142856";"94.26416819012798";"10.707652155705105"
"0380724979";"10.0";"9.333333333333334";"0.5773502691896257";"2.0";"0.2";"2.0";"32.47257769652651";"-58.42774260602433"
"0380725231";"6.0";"7.5";"0.7071067811865476";"2.6666666666666665";"0.4444444444444444";"2.6666666666666665";"76.34826325411335";"-16.27705994273765"
"0380725584";"9.0";"8.0";"1.632993161855452";"3.111111111111111";"0.345679012345679";"3.1111111111111107";"90.1965265082267";"-1.020237278289727"
"0380725827";"10.0";"7.5";"2.1213203435596424";"2.4";"0.24";"2.4";"58.50091407678245";"-34.317362463950005"
"0380725835";"6.0";"7.0";"2.8284271247461903";"1.1666666666666667";"0.1944444444444444";"1.1666666666666663";"1.2797074954296161";"-92.09813374255903"
"0380726246";"12.0";"8.0";"N/A";"2.4166666666666665";"0.2013888888888888";"2.4166666666666656";"59.1636197440585";"-33.09895116629537"
"0380726254";"13.0";"8.5";"0.7071067811865476";"2.230769230769231";"0.1715976331360947";"2.230769230769231";"45.909506398537474";"-49.51749935147217"
"0380726262";"10.0";"7.666666666666667";"1.5275252316519463";"2.8";"0.2799999999999999";"2.799999999999999";"80.827239488117";"N/A"
"0380726289";"6.0";"N/A";"N/A";"2.6666666666666665";"0.4444444444444444";"2.6666666666666665";"76.34826325411335";"-14.24333169822718"
"0380727293";"10.0";"8.0";"N/A";"3.0";"0.3";"3.0";"89.57952468007312";"N/A"
"0380727501";"16.0";"8.625";"1.0606601717798212";"2.8125";"0.17578125";"2.8125";"80.89579524680073";"-16.44530767451289"
"0380727544";"7.0";"N/A";"N/A";"2.4285714285714284";"0.3469387755102041";"2.4285714285714284";"60.808957952468006";"N/A"
"0380728265";"6.0";"N/A";"N/A";"1.3333333333333333";"0.2222222222222222";"1.3333333333333333";"3.7477148080438756";"-87.46904897847254"
"0380728273";"6.0";"N/A";"N/A";"2.333333333333333";"0.3888888888888889";"2.3333333333333335";"54.341864716636195";"-34.922211229799956"
"0380729342";"7.0";"7.5";"0.7071067811865476";"3.7142857142857135";"0.5306122448979592";"3.7142857142857144";"98.76599634369288";"13.102429794084571"
"0380730200";"7.0";"8.0";"0.0";"2.7142857142857144";"0.3877551020408163";"2.7142857142857144";"78.31352833638026";"-13.671189758784337"
"0380730820";"10.0";"N/A";"N/A";"1.1";"0.11";"1.1";"0.4570383912248629";"-94.1325498463393"
"0380730847";"16.0";"7.5";"1.51657508881031";"1.9375";"0.12109375";"1.9375";"25.0";"-72.90838575232509"
"0380731797";"6.0";"N/A";"N/A";"2.1666666666666665";"0.3611111111111111";"2.1666666666666665";"42.550274223034734";"N/A"
"0380732661";"12.0";"7.8";"0.8366600265340756";"1.9166666666666667";"0.1597222222222222";"1.9166666666666665";"24.29159049360146";"-65.75201696211575"
"0380732688";"6.0";"N/A";"N/A";"2.6666666666666665";"0.4444444444444444";"2.6666666666666665";"76.34826325411335";"-16.825047439360972"
"0380750260";"6.0";"7.5";"0.7071067811865476";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-57.199055749124255"
"0380750872";"7.0";"8.333333333333334";"1.1547005383792517";"3.142857142857143";"0.4489795918367347";"3.142857142857143";"91.45338208409507";"3.536120477951428"
"0380752298";"6.0";"9.0";"N/A";"1.1666666666666667";"0.1944444444444444";"1.1666666666666663";"1.2797074954296161";"N/A"
"0380752859";"7.0";"8.6";"1.3416407864998738";"2.571428571428572";"0.3673469387755102";"2.5714285714285716";"70.70383912248629";"-14.959727427122019"
"0380752867";"6.0";"8.0";"2.8284271247461903";"2.1666666666666665";"0.3611111111111111";"2.1666666666666665";"42.550274223034734";"-34.769989737139696"
"0380752891";"8.0";"7.428571428571429";"1.3972762620115438";"1.875";"0.234375";"1.875";"22.417733089579524";"-64.5000301952582"
"0380752999";"9.0";"8.0";"2.8284271247461903";"2.555555555555556";"0.2839506172839506";"2.5555555555555554";"68.89853747714808";"-14.657978557274788"
"0380753006";"9.0";"8.333333333333334";"1.5275252316519468";"3.0";"0.3333333333333333";"3.0";"89.57952468007312";"-0.7264993233228552"
"0380753014";"7.0";"9.25";"0.957427107756338";"2.2857142857142856";"0.3265306122448979";"2.285714285714285";"50.297074954296164";"-36.62068833054157"
"0380753022";"6.0";"8.5";"0.7071067811865476";"2.5";"0.4166666666666667";"2.5";"67.09323583180988";"-20.3763740165288"
"0380755157";"7.0";"N/A";"N/A";"1.4285714285714286";"0.2040816326530612";"1.4285714285714284";"5.278793418647166";"-70.68693806747949"
"0380756218";"6.0";"8.0";"0.0";"3.0";"0.5";"3.0";"89.57952468007312";"7.790461275604315"
"0380756234";"6.0";"9.5";"0.7071067811865476";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-65.34821005966315"
"0380756250";"7.0";"7.333333333333333";"2.0816659994661326";"2.142857142857143";"0.3061224489795918";"2.1428571428571423";"40.03656307129799";"-50.00704438441922"
"0380756269";"11.0";"7.75";"1.707825127659933";"1.6363636363636365";"0.1487603305785124";"1.6363636363636365";"10.786106032906764";"-79.51991797048922"
"0380756285";"7.0";"8.666666666666666";"1.5275252316519468";"2.2857142857142856";"0.3265306122448979";"2.285714285714285";"50.297074954296164";"-38.125724412816865"
"0380756293";"15.0";"8.5";"1.9748417658131496";"2.466666666666667";"0.1644444444444444";"2.466666666666666";"62.95703839122486";"-30.621474324400502"
"0380757478";"7.0";"9.0";"1.4142135623730951";"2.4285714285714284";"0.3469387755102041";"2.4285714285714284";"60.808957952468006";"-26.66065189587067"
"038075911X";"7.0";"N/A";"N/A";"2.0";"0.2857142857142857";"2.0";"32.47257769652651";"-50.28511149422717"
"0380759470";"11.0";"8.4";"1.6733200530681511";"1.818181818181818";"0.1652892561983471";"1.8181818181818183";"18.09872029250457";"-69.37088955583411"
"0380759489";"10.0";"7.8";"2.0493901531919194";"1.4";"0.1399999999999999";"1.399999999999999";"4.387568555758683";"-79.1689474786642"
"0380759497";"7.0";"8.8";"1.7888543819998317";"1.5714285714285714";"0.2244897959183673";"1.571428571428571";"9.483546617915906";"-74.07296941650696"
"0380761319";"6.0";"8.666666666666666";"1.1547005383792517";"1.5";"0.25";"1.5";"7.9753199268738575";"-59.83234417994512"
"0380761327";"8.0";"10.0";"0.0";"2.25";"0.28125";"2.25";"47.691956124314444";"-35.864559910108426"
"0380762560";"8.0";"8.5";"1.0";"3.0";"0.375";"3.0";"89.57952468007312";"6.82183548931944"
"0380762587";"9.0";"7.8";"1.9235384061671343";"2.4444444444444446";"0.271604938271605";"2.4444444444444446";"61.81444241316271";"-30.170275682001886"
"0380762595";"6.0";"7.5";"2.1213203435596424";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-68.10744287716787"
"0380762609";"11.0";"7.666666666666667";"2.516611478423583";"2.0";"0.1818181818181818";"1.9999999999999998";"27.62797074954296";"N/A"
"0380765454";"10.0";"7.25";"1.2583057392117916";"2.2";"0.22";"2.2";"44.3327239488117";"-46.88403983770473"
"0380765462";"8.0";"8.666666666666666";"1.5275252316519468";"3.0";"0.375";"3.0";"89.57952468007312";"-1.6372391064433032"
"0380765489";"9.0";"8.0";"1.0";"3.6666666666666665";"0.4074074074074074";"3.6666666666666665";"98.49177330895795";"12.20689699205137"
"0380767589";"6.0";"9.5";"0.7071067811865476";"2.1666666666666665";"0.3611111111111111";"2.1666666666666665";"42.550274223034734";"-33.41545726309192"
"0380767643";"6.0";"10.0";"0.0";"2.0";"0.3333333333333333";"2.0";"32.47257769652651";"-44.84768626364792"
"0380769530";"6.0";"9.333333333333334";"0.5773502691896257";"3.0";"0.5";"3.0";"89.57952468007312";"8.820832131931255"
"0380772566";"7.0";"9.0";"1.0";"1.8571428571428568";"0.2653061224489796";"1.8571428571428572";"21.457952468007313";"-60.33111093646149"
"0380772574";"6.0";"9.0";"1.4142135623730951";"1.1666666666666667";"0.1944444444444444";"1.1666666666666663";"1.2797074954296161";"-74.68602399069704"
"0380774933";"10.0";"9.4";"0.8944271909999159";"2.6";"0.26";"2.6";"71.77787934186472";"-16.64492002524831"
"0380775840";"10.0";"8.5";"2.1213203435596424";"1.9";"0.19";"1.9";"23.583180987202926";"-69.42804889741097"
"0380776510";"7.0";"8.0";"N/A";"2.857142857142857";"0.4081632653061224";"2.8571428571428568";"83.8436928702011";"1.0860036794474155"
"0380778556";"18.0";"8.2";"1.095445115010332";"2.4444444444444446";"0.1358024691358025";"2.4444444444444446";"61.81444241316271";"-34.561893788743674"
"0380780860";"9.0";"8.0";"N/A";"2.0";"0.2222222222222222";"2.0";"32.47257769652651";"-60.15274550032449"
"0380780879";"7.0";"8.0";"N/A";"1.4285714285714286";"0.2040816326530612";"1.4285714285714284";"5.278793418647166";"-85.31280153369336"
"0380782340";"9.0";"9.75";"0.5";"1.4444444444444444";"0.1604938271604938";"1.4444444444444442";"5.484460694698354";"-81.43330259013938"
"0380784491";"9.0";"7.5";"0.7071067811865476";"3.333333333333333";"0.3703703703703704";"3.3333333333333335";"95.70383912248629";"6.4397631760501355"
"0380784505";"6.0";"N/A";"N/A";"1.5";"0.25";"1.5";"7.9753199268738575";"-82.33070407652212"
"0380786052";"6.0";"N/A";"N/A";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-32.14093957766569"
"0380786702";"7.0";"8.0";"N/A";"1.7142857142857142";"0.2448979591836734";"1.714285714285714";"14.922303473491773";"-65.8363890746501"
"0380789019";"32.0";"7.916666666666667";"1.164500152881315";"2.25";"0.0703125";"2.25";"47.691956124314444";"-51.78706984720564"
"0380789035";"45.0";"8.4375";"1.5041608956491324";"2.1777777777777776";"0.048395061728395";"2.177777777777775";"42.8473491773309";"-56.84392547245878"
"0380789604";"7.0";"9.5";"0.7071067811865476";"2.2857142857142856";"0.3265306122448979";"2.285714285714285";"50.297074954296164";"-17.51058915252281"
"0380789876";"6.0";"10.0";"N/A";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-71.86736895099205"
"0380789884";"11.0";"8.5";"2.1213203435596424";"2.636363636363636";"0.2396694214876032";"2.6363636363636354";"73.08043875685557";"-18.136325029660853"
"0380789892";"6.0";"9.5";"0.7071067811865476";"1.3333333333333333";"0.2222222222222222";"1.3333333333333333";"3.7477148080438756";"-88.51485610230999"
"0380790424";"6.0";"N/A";"N/A";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-54.690662278665414"
"0380791978";"13.0";"9.25";"0.5";"2.3846153846153846";"0.1834319526627219";"2.3846153846153846";"57.449725776965266";"-34.812845133388606"
"0380791994";"7.0";"7.666666666666667";"1.5275252316519463";"2.2857142857142856";"0.3265306122448979";"2.285714285714285";"50.297074954296164";"N/A"
"0380792478";"6.0";"8.0";"N/A";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-65.34821005966315"
"0380792486";"8.0";"7.333333333333333";"1.5275252316519463";"1.375";"0.171875";"1.375";"4.181901279707495";"-81.48166526990082"
"0380792494";"8.0";"8.5";"0.7071067811865476";"3.375";"0.421875";"3.375";"95.88665447897624";"4.986334176425402"
"0380792745";"7.0";"8.5";"0.7071067811865476";"2.0";"0.2857142857142857";"2.0";"32.47257769652651";"-61.843016792726"
"0380793342";"8.0";"7.0";"N/A";"1.875";"0.234375";"1.875";"22.417733089579524";"-67.27084021339581"
"0380793660";"8.0";"7.5";"0.7071067811865476";"2.625";"0.328125";"2.625";"72.8290676416819";"-16.43500830475425"
"0380794470";"6.0";"8.75";"1.8929694486000912";"3.333333333333333";"0.5555555555555556";"3.3333333333333335";"95.70383912248629";"9.41896280557971"
"0380794489";"7.0";"8.333333333333334";"1.5275252316519468";"2.857142857142857";"0.4081632653061224";"2.8571428571428568";"83.8436928702011";"-3.074070414636637"
"038079487X";"27.0";"7.75";"1.6690459207925603";"1.8888888888888888";"0.0699588477366255";"1.8888888888888886";"23.148994515539304";"-76.14865531273222"
"0380796090";"11.0";"8.5";"2.1213203435596424";"2.363636363636364";"0.2148760330578512";"2.3636363636363633";"55.91864716636197";"-36.3439237439919"
"0380798565";"6.0";"7.0";"N/A";"2.5";"0.4166666666666667";"2.5";"67.09323583180988";"-20.824025774333762"
"038079960X";"6.0";"9.0";"N/A";"4.0";"0.6666666666666666";"4.0";"99.6343692870201";"9.042774334679578"
"0380802309";"8.0";"8.666666666666666";"1.1547005383792517";"1.75";"0.21875";"1.75";"16.270566727605118";"-65.51849667686369"
"0380802325";"6.0";"8.0";"N/A";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-77.47459312418697"
"0380803941";"6.0";"8.5";"0.7071067811865476";"3.333333333333333";"0.5555555555555556";"3.3333333333333335";"95.70383912248629";"30.682421301315443"
"0380804557";"9.0";"7.666666666666667";"2.516611478423583";"3.2222222222222223";"0.3580246913580247";"3.2222222222222223";"92.82449725776965";"-0.9122371998385006"
"0380804697";"9.0";"8.0";"N/A";"2.2222222222222223";"0.2469135802469136";"2.2222222222222223";"45.56672760511883";"-48.640813011560056"
"0380804700";"11.0";"7.666666666666667";"0.5773502691896258";"1.4545454545454546";"0.1322314049586777";"1.4545454545454546";"5.690127970749543";"-85.77361609593513"
"0380805995";"10.0";"7.0";"1.7320508075688772";"2.5";"0.25";"2.5";"67.09323583180988";"-26.080074861664443"
"0380807122";"6.0";"9.0";"N/A";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-64.66901428920045"
"0380807149";"10.0";"7.5";"2.1213203435596424";"2.3";"0.2299999999999999";"2.299999999999999";"51.21115173674589";"-36.25845811159279"
"0380807343";"7.0";"9.0";"1.4142135623730951";"3.571428571428572";"0.5102040816326531";"3.5714285714285716";"97.76051188299817";"3.8771328840401225"
"0380810298";"6.0";"N/A";"N/A";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"N/A"
"038081093X";"10.0";"7.75";"1.707825127659933";"2.4";"0.24";"2.4";"58.50091407678245";"-31.542693378934757"
"0380811065";"6.0";"9.0";"1.0";"1.5";"0.25";"1.5";"7.9753199268738575";"-80.96073533496384"
"0380811073";"7.0";"9.0";"N/A";"1.5714285714285714";"0.2244897959183673";"1.571428571428571";"9.483546617915906";"-75.5008241612297"
"0380811081";"6.0";"9.5";"0.7071067811865476";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-74.80025977799008"
"0380811790";"6.0";"9.0";"N/A";"1.0";"0.1666666666666666";"0.9999999999999996";"0.38848263254113347";"N/A"
"0380811987";"6.0";"7.333333333333333";"2.0816659994661326";"3.1666666666666665";"0.5277777777777778";"3.166666666666667";"92.3217550274223";"N/A"
"0380812029";"8.0";"8.333333333333334";"1.5275252316519468";"2.5";"0.3125";"2.5";"67.09323583180988";"-13.665456716331988"
"0380813815";"15.0";"8.5";"2.3804761428476167";"2.533333333333333";"0.1688888888888889";"2.533333333333333";"67.57312614259598";"-30.802206701922216"
"0380814021";"17.0";"9.0";"N/A";"1.9411764705882355";"0.1141868512110726";"1.9411764705882342";"25.159963436928702";"-72.37023376138875"
"0380814390";"9.0";"7.0";"N/A";"2.333333333333333";"0.2592592592592593";"2.333333333333334";"54.844606946983546";"-35.46141705641243"
"038081479X";"8.0";"8.333333333333334";"2.081665999466133";"2.0";"0.25";"2.0";"32.47257769652651";"-57.215995606448836"
"0380814803";"8.0";"7.0";"N/A";"1.875";"0.234375";"1.875";"22.417733089579524";"N/A"
"0380814811";"9.0";"9.5";"0.7071067811865476";"2.0";"0.2222222222222222";"2.0";"32.47257769652651";"-59.25744198471457"
"0380815583";"6.0";"8.5";"0.7071067811865476";"2.5";"0.4166666666666667";"2.5";"67.09323583180988";"-21.32956353530315"
"0380816547";"8.0";"7.6";"0.8944271909999159";"3.25";"0.40625";"3.25";"93.44149908592321";"3.3978916302060043"
"0380816555";"8.0";"8.0";"N/A";"1.625";"0.203125";"1.625";"10.557586837294332";"-81.17243284394674"
"038081658X";"7.0";"9.0";"1.4142135623730951";"2.7142857142857144";"0.3877551020408163";"2.7142857142857144";"78.31352833638026";"-2.4451642117616075"
"0380817160";"7.0";"8.0";"N/A";"2.7142857142857144";"0.3877551020408163";"2.7142857142857144";"78.31352833638026";"13.292110515209416"
"0380817446";"12.0";"N/A";"N/A";"2.4166666666666665";"0.2013888888888888";"2.4166666666666656";"59.1636197440585";"-34.21422149393015"
"0380817683";"10.0";"7.5";"0.7071067811865476";"2.2";"0.22";"2.2";"44.3327239488117";"-47.13102011787297"
"0380817691";"11.0";"7.333333333333333";"2.0816659994661326";"1.2727272727272727";"0.1157024793388429";"1.2727272727272718";"1.736745886654479";"-95.35351768761326"
"0380817845";"8.0";"8.666666666666666";"1.1547005383792517";"2.25";"0.28125";"2.25";"47.691956124314444";"-28.273775361812213"
"0380818191";"6.0";"8.333333333333334";"1.5275252316519468";"2.833333333333333";"0.4722222222222222";"2.833333333333333";"82.9981718464351";"1.2091084419662934"
"0380818809";"6.0";"8.0";"N/A";"2.333333333333333";"0.3888888888888889";"2.3333333333333335";"54.341864716636195";"-30.642506062509412"
"0380818973";"12.0";"7.75";"2.0615528128088303";"2.25";"0.1875";"2.25";"47.691956124314444";"-46.51558449236444"
"0380819171";"7.0";"8.5";"0.7071067811865476";"3.2857142857142856";"0.4693877551020408";"3.2857142857142856";"94.26416819012798";"5.841368823014946"
"038081918X";"9.0";"7.0";"N/A";"2.4444444444444446";"0.271604938271605";"2.4444444444444446";"61.81444241316271";"-30.448128497191163"
"0380819627";"6.0";"7.5";"2.0816659994661326";"2.0";"0.3333333333333333";"2.0";"32.47257769652651";"-50.28511149422717"
"0380819635";"7.0";"9.0";"N/A";"2.2857142857142856";"0.3265306122448979";"2.285714285714285";"50.297074954296164";"N/A"
"0380819651";"6.0";"8.0";"N/A";"3.0";"0.5";"3.0";"89.57952468007312";"7.790461275604315"
"0380820145";"6.0";"8.333333333333334";"1.1547005383792517";"1.3333333333333333";"0.2222222222222222";"1.3333333333333333";"3.7477148080438756";"-87.15260549450696"
"0380820293";"16.0";"8.25";"1.2583057392117916";"2.5625";"0.16015625";"2.5625";"69.08135283363802";"-28.5646163710083"
"0380820447";"11.0";"10.0";"N/A";"2.090909090909091";"0.1900826446280991";"2.09090909090909";"35.946069469835464";"-59.878420168569974"
"0380820854";"9.0";"7.25";"2.0615528128088303";"2.555555555555556";"0.2839506172839506";"2.5555555555555554";"68.89853747714808";"-23.36403343320579"
"0380820889";"15.0";"8.0";"0.0";"1.8666666666666667";"0.1244444444444444";"1.866666666666666";"21.640767824497257";"-73.6820431198164"
"0380841940";"6.0";"9.0";"N/A";"2.833333333333333";"0.4722222222222222";"2.833333333333333";"82.9981718464351";"3.3122998902741045"
"0380842939";"6.0";"10.0";"N/A";"2.333333333333333";"0.3888888888888889";"2.3333333333333335";"54.341864716636195";"-25.3440072395248"
"0380871556";"6.0";"9.0";"1.4142135623730951";"2.1666666666666665";"0.3611111111111111";"2.1666666666666665";"42.550274223034734";"-36.05119994051252"
"0380896931";"7.0";"9.0";"1.4142135623730951";"4.428571428571429";"0.6326530612244898";"4.428571428571429";"99.95429616087752";"19.195603612735653"
"0380898357";"7.0";"9.0";"N/A";"2.0";"0.2857142857142857";"2.0";"32.47257769652651";"-32.548840124644336"
"0380899531";"8.0";"8.666666666666666";"1.5275252316519468";"2.125";"0.265625";"2.125";"38.482632541133455";"-47.80224377577312"
"038089968X";"9.0";"7.8";"1.9235384061671343";"2.4444444444444446";"0.271604938271605";"2.4444444444444446";"61.81444241316271";"-25.103320871675024"
"0380973464";"10.0";"8.4";"1.3416407864998738";"2.1";"0.21";"2.1";"36.425959780621575";"-51.996839586491454"
"0380973545";"8.0";"8.5";"2.1213203435596424";"2.5";"0.3125";"2.5";"67.09323583180988";"-28.333769918199764"
"0380973650";"12.0";"7.5";"1.914854215512676";"2.833333333333333";"0.2361111111111111";"2.833333333333333";"82.9981718464351";"-11.900141741339382"
"0380973820";"10.0";"7.666666666666667";"2.0816659994661326";"2.6";"0.26";"2.6";"71.77787934186472";"N/A"
"0380977788";"17.0";"8.4";"0.8432740427115678";"2.4705882352941178";"0.1453287197231834";"2.4705882352941178";"63.11700182815356";"-34.95346473303195"
"0380978407";"8.0";"9.0";"1.1547005383792517";"2.625";"0.328125";"2.625";"72.8290676416819";"-14.08869564315583"
"0380978415";"9.0";"8.75";"0.957427107756338";"3.0";"0.3333333333333333";"3.0";"89.57952468007312";"-4.628015936605763"
"0385199570";"18.0";"9.181818181818182";"0.8738628975053029";"2.611111111111111";"0.1450617283950617";"2.6111111111111107";"71.80073126142597";"-21.01754527930649"
"0385234104";"15.0";"8.333333333333334";"0.5773502691896257";"2.8666666666666667";"0.1911111111111111";"2.8666666666666663";"83.93510054844607";"-10.654487689118085"
"0385260083";"6.0";"7.5";"0.7071067811865476";"3.333333333333333";"0.5555555555555556";"3.3333333333333335";"95.70383912248629";"5.660231666769079"
"0385265700";"44.0";"8.25";"1.48804761828569";"2.0";"0.0454545454545454";"1.9999999999999976";"25.79981718464351";"-73.93390720080009"
"0385295944";"6.0";"N/A";"N/A";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"N/A"
"0385297661";"7.0";"7.0";"N/A";"2.571428571428572";"0.3673469387755102";"2.5714285714285716";"70.70383912248629";"N/A"
"038529929X";"30.0";"8.0";"1.6733200530681511";"2.1";"0.07";"2.1";"36.425959780621575";"N/A"
"0385302304";"6.0";"9.0";"1.7320508075688772";"1.6666666666666667";"0.2777777777777778";"1.6666666666666667";"13.117001828153565";"-69.64068736260012"
"0385302320";"6.0";"10.0";"N/A";"1.8333333333333333";"0.3055555555555555";"1.833333333333333";"20.315356489945156";"-53.79802289491958"
"0385306059";"9.0";"8.5";"0.7071067811865476";"3.4444444444444446";"0.3827160493827161";"3.4444444444444446";"96.41224862888483";"N/A"
"0385311400";"9.0";"9.5";"1.0";"1.6666666666666667";"0.1851851851851852";"1.6666666666666667";"13.117001828153565";"-64.20326213202087"
"0385312202";"8.0";"8.0";"1.4142135623730951";"1.625";"0.203125";"1.625";"10.557586837294332";"-80.3427334652565"
"038531258X";"15.0";"8.6";"1.1401754250991378";"2.4";"0.16";"2.4";"58.50091407678245";"-38.20730187660003"
"038531292X";"10.0";"8.333333333333334";"2.081665999466133";"3.2";"0.32";"3.2";"92.71023765996344";"-1.3313630809773969"
"0385313012";"6.0";"N/A";"N/A";"3.6666666666666665";"0.611111111111111";"3.666666666666666";"98.44606946983546";"10.023270102722435"
"0385314698";"10.0";"7.5";"2.1213203435596424";"1.1";"0.11";"1.1";"0.4570383912248629";"-95.45235071848842"
"0385314744";"9.0";"7.5";"3.1091263510296048";"1.8888888888888888";"0.2098765432098765";"1.8888888888888886";"23.148994515539304";"-69.11357639481457"
"0385315090";"7.0";"10.0";"N/A";"2.2857142857142856";"0.3265306122448979";"2.285714285714285";"50.297074954296164";"-35.98780136261041"
"0385315147";"8.0";"7.5";"2.1213203435596424";"2.0";"0.25";"2.0";"32.47257769652651";"-59.789993213827366"
"0385315236";"10.0";"8.0";"N/A";"2.3";"0.2299999999999999";"2.299999999999999";"51.21115173674589";"-45.04555339195399"
"0385315279";"10.0";"7.333333333333333";"2.516611478423583";"1.4";"0.1399999999999999";"1.399999999999999";"4.387568555758683";"-83.08204129257999"
"0385315309";"8.0";"7.75";"2.217355782608345";"3.0";"0.375";"3.0";"89.57952468007312";"-2.83354983850829"
"038531695X";"7.0";"8.0";"N/A";"3.0";"0.4285714285714285";"2.9999999999999996";"86.70018281535648";"-3.3434246403607233"
"038531700X";"12.0";"9.0";"0.0";"2.583333333333333";"0.2152777777777778";"2.5833333333333335";"71.16087751371116";"-23.5753552652029"
"0385317093";"8.0";"8.25";"2.362907813126304";"3.0";"0.375";"3.0";"89.57952468007312";"-0.10904862290222184"
"0385318073";"7.0";"8.0";"N/A";"3.571428571428572";"0.5102040816326531";"3.5714285714285716";"97.76051188299817";"6.54374809648175"
"0385319037";"6.0";"N/A";"N/A";"3.333333333333333";"0.5555555555555556";"3.3333333333333335";"95.70383912248629";"0.9676063435722284"
"0385319207";"7.0";"9.0";"1.4142135623730951";"2.4285714285714284";"0.3469387755102041";"2.4285714285714284";"60.808957952468006";"-31.17576014269659"
"0385319568";"6.0";"9.0";"N/A";"2.333333333333333";"0.3888888888888889";"2.3333333333333335";"54.341864716636195";"-35.70174273908101"
"0385323921";"6.0";"8.0";"N/A";"2.1666666666666665";"0.3611111111111111";"2.1666666666666665";"42.550274223034734";"N/A"
